category,json_filename,mask_filename,mask_relative_path,num_defect_regions,defect_categories,height,width
4.dirt,5_b402_seg_000871_leftImg8bit.json,5_b402_seg_000871_leftImg8bit.png,4.dirt\ground_truth\test_NG\5_b402_seg_000871_leftImg8bit.png,2,Zwu,480,2048
4.dirt,5_b402_seg_000872_leftImg8bit.json,5_b402_seg_000872_leftImg8bit.png,4.dirt\ground_truth\test_NG\5_b402_seg_000872_leftImg8bit.png,1,Zwu,480,2048
4.dirt,5_b402_seg_000873_leftImg8bit.json,5_b402_seg_000873_leftImg8bit.png,4.dirt\ground_truth\test_NG\5_b402_seg_000873_leftImg8bit.png,1,Zwu,480,2048
4.dirt,5_b402_seg_000874_leftImg8bit.json,5_b402_seg_000874_leftImg8bit.png,4.dirt\ground_truth\test_NG\5_b402_seg_000874_leftImg8bit.png,1,Zwu,480,2048
4.dirt,5_b402_seg_000875_leftImg8bit.json,5_b402_seg_000875_leftImg8bit.png,4.dirt\ground_truth\test_NG\5_b402_seg_000875_leftImg8bit.png,1,Zwu,480,2048
4.dirt,5_b402_seg_000876_leftImg8bit.json,5_b402_seg_000876_leftImg8bit.png,4.dirt\ground_truth\test_NG\5_b402_seg_000876_leftImg8bit.png,2,Zwu,480,2048
4.dirt,5_b402_seg_000877_leftImg8bit.json,5_b402_seg_000877_leftImg8bit.png,4.dirt\ground_truth\test_NG\5_b402_seg_000877_leftImg8bit.png,1,Zwu,480,2048
4.dirt,5_b402_seg_000001_leftImg8bit.json,5_b402_seg_000001_leftImg8bit.png,4.dirt\ground_truth\train_NG\5_b402_seg_000001_leftImg8bit.png,4,Zwu,480,2048
4.dirt,5_b402_seg_000002_leftImg8bit.json,5_b402_seg_000002_leftImg8bit.png,4.dirt\ground_truth\train_NG\5_b402_seg_000002_leftImg8bit.png,1,Zwu,480,2048
4.dirt,5_b402_seg_000003_leftImg8bit.json,5_b402_seg_000003_leftImg8bit.png,4.dirt\ground_truth\train_NG\5_b402_seg_000003_leftImg8bit.png,1,Zwu,480,2048
4.dirt,5_b402_seg_000004_leftImg8bit.json,5_b402_seg_000004_leftImg8bit.png,4.dirt\ground_truth\train_NG\5_b402_seg_000004_leftImg8bit.png,1,Zwu,480,2048
4.dirt,5_b402_seg_000005_leftImg8bit.json,5_b402_seg_000005_leftImg8bit.png,4.dirt\ground_truth\train_NG\5_b402_seg_000005_leftImg8bit.png,1,Zwu,480,2048
4.dirt,5_b402_seg_000006_leftImg8bit.json,5_b402_seg_000006_leftImg8bit.png,4.dirt\ground_truth\train_NG\5_b402_seg_000006_leftImg8bit.png,1,Zwu,480,2048
4.dirt,5_b402_seg_000007_leftImg8bit.json,5_b402_seg_000007_leftImg8bit.png,4.dirt\ground_truth\train_NG\5_b402_seg_000007_leftImg8bit.png,1,Zwu,480,2048
4.dirt,5_b402_seg_000008_leftImg8bit.json,5_b402_seg_000008_leftImg8bit.png,4.dirt\ground_truth\train_NG\5_b402_seg_000008_leftImg8bit.png,1,Zwu,480,2048
4.dirt,5_b402_seg_000009_leftImg8bit.json,5_b402_seg_000009_leftImg8bit.png,4.dirt\ground_truth\train_NG\5_b402_seg_000009_leftImg8bit.png,2,Zwu,480,2048
4.dirt,5_b402_seg_000010_leftImg8bit.json,5_b402_seg_000010_leftImg8bit.png,4.dirt\ground_truth\train_NG\5_b402_seg_000010_leftImg8bit.png,1,Zwu,480,2048
4.dirt,5_b402_seg_000011_leftImg8bit.json,5_b402_seg_000011_leftImg8bit.png,4.dirt\ground_truth\train_NG\5_b402_seg_000011_leftImg8bit.png,1,Zwu,480,2048
4.dirt,5_b402_seg_000012_leftImg8bit.json,5_b402_seg_000012_leftImg8bit.png,4.dirt\ground_truth\train_NG\5_b402_seg_000012_leftImg8bit.png,1,Zwu,480,2048
4.dirt,5_b402_seg_000013_leftImg8bit.json,5_b402_seg_000013_leftImg8bit.png,4.dirt\ground_truth\train_NG\5_b402_seg_000013_leftImg8bit.png,2,Zwu,480,2048
4.dirt,5_b402_seg_000014_leftImg8bit.json,5_b402_seg_000014_leftImg8bit.png,4.dirt\ground_truth\train_NG\5_b402_seg_000014_leftImg8bit.png,1,Zwu,480,2048
4.dirt,5_b402_seg_000015_leftImg8bit.json,5_b402_seg_000015_leftImg8bit.png,4.dirt\ground_truth\train_NG\5_b402_seg_000015_leftImg8bit.png,2,Zwu,480,2048
4.dirt,5_b402_seg_000016_leftImg8bit.json,5_b402_seg_000016_leftImg8bit.png,4.dirt\ground_truth\train_NG\5_b402_seg_000016_leftImg8bit.png,5,Zwu,480,2048
4.dirt,5_b402_seg_000017_leftImg8bit.json,5_b402_seg_000017_leftImg8bit.png,4.dirt\ground_truth\train_NG\5_b402_seg_000017_leftImg8bit.png,10,Zwu,480,2048
4.dirt,5_b402_seg_000018_leftImg8bit.json,5_b402_seg_000018_leftImg8bit.png,4.dirt\ground_truth\train_NG\5_b402_seg_000018_leftImg8bit.png,4,Zwu,480,2048
4.dirt,5_b402_seg_000019_leftImg8bit.json,5_b402_seg_000019_leftImg8bit.png,4.dirt\ground_truth\train_NG\5_b402_seg_000019_leftImg8bit.png,2,Zwu,480,2048
4.dirt,5_b402_seg_000020_leftImg8bit.json,5_b402_seg_000020_leftImg8bit.png,4.dirt\ground_truth\train_NG\5_b402_seg_000020_leftImg8bit.png,4,Zwu,480,2048
4.dirt,5_b402_seg_000021_leftImg8bit.json,5_b402_seg_000021_leftImg8bit.png,4.dirt\ground_truth\train_NG\5_b402_seg_000021_leftImg8bit.png,5,Zwu,480,2048
4.dirt,5_b402_seg_000022_leftImg8bit.json,5_b402_seg_000022_leftImg8bit.png,4.dirt\ground_truth\train_NG\5_b402_seg_000022_leftImg8bit.png,1,Zwu,480,2048
4.dirt,5_b402_seg_000023_leftImg8bit.json,5_b402_seg_000023_leftImg8bit.png,4.dirt\ground_truth\train_NG\5_b402_seg_000023_leftImg8bit.png,1,Zwu,480,2048
4.dirt,5_b402_seg_000024_leftImg8bit.json,5_b402_seg_000024_leftImg8bit.png,4.dirt\ground_truth\train_NG\5_b402_seg_000024_leftImg8bit.png,3,Zwu,480,2048
4.dirt,5_b402_seg_000025_leftImg8bit.json,5_b402_seg_000025_leftImg8bit.png,4.dirt\ground_truth\train_NG\5_b402_seg_000025_leftImg8bit.png,5,Zwu,480,2048
4.dirt,5_b402_seg_000026_leftImg8bit.json,5_b402_seg_000026_leftImg8bit.png,4.dirt\ground_truth\train_NG\5_b402_seg_000026_leftImg8bit.png,1,Zwu,480,2048
4.dirt,5_b402_seg_000027_leftImg8bit.json,5_b402_seg_000027_leftImg8bit.png,4.dirt\ground_truth\train_NG\5_b402_seg_000027_leftImg8bit.png,3,Zwu,480,2048
4.dirt,5_b402_seg_000028_leftImg8bit.json,5_b402_seg_000028_leftImg8bit.png,4.dirt\ground_truth\train_NG\5_b402_seg_000028_leftImg8bit.png,9,Zwu,480,2048
4.dirt,5_b402_seg_000029_leftImg8bit.json,5_b402_seg_000029_leftImg8bit.png,4.dirt\ground_truth\train_NG\5_b402_seg_000029_leftImg8bit.png,1,Zwu,480,2048
4.dirt,5_b402_seg_000030_leftImg8bit.json,5_b402_seg_000030_leftImg8bit.png,4.dirt\ground_truth\train_NG\5_b402_seg_000030_leftImg8bit.png,2,Zwu,480,2048
4.dirt,5_b402_seg_000031_leftImg8bit.json,5_b402_seg_000031_leftImg8bit.png,4.dirt\ground_truth\train_NG\5_b402_seg_000031_leftImg8bit.png,5,Zwu,480,2048
4.dirt,5_b402_seg_000032_leftImg8bit.json,5_b402_seg_000032_leftImg8bit.png,4.dirt\ground_truth\train_NG\5_b402_seg_000032_leftImg8bit.png,1,Zwu,480,2048
4.dirt,5_b402_seg_000033_leftImg8bit.json,5_b402_seg_000033_leftImg8bit.png,4.dirt\ground_truth\train_NG\5_b402_seg_000033_leftImg8bit.png,3,Zwu,480,2048
4.dirt,5_b402_seg_000034_leftImg8bit.json,5_b402_seg_000034_leftImg8bit.png,4.dirt\ground_truth\train_NG\5_b402_seg_000034_leftImg8bit.png,1,Zwu,480,2048
4.dirt,5_b402_seg_000035_leftImg8bit.json,5_b402_seg_000035_leftImg8bit.png,4.dirt\ground_truth\train_NG\5_b402_seg_000035_leftImg8bit.png,2,Zwu,480,2048
4.dirt,5_b402_seg_000036_leftImg8bit.json,5_b402_seg_000036_leftImg8bit.png,4.dirt\ground_truth\train_NG\5_b402_seg_000036_leftImg8bit.png,2,Zwu,480,2048
4.dirt,5_b402_seg_000037_leftImg8bit.json,5_b402_seg_000037_leftImg8bit.png,4.dirt\ground_truth\train_NG\5_b402_seg_000037_leftImg8bit.png,3,Zwu,480,2048
4.dirt,5_b402_seg_000038_leftImg8bit.json,5_b402_seg_000038_leftImg8bit.png,4.dirt\ground_truth\train_NG\5_b402_seg_000038_leftImg8bit.png,1,Zwu,480,2048
4.dirt,5_b402_seg_000039_leftImg8bit.json,5_b402_seg_000039_leftImg8bit.png,4.dirt\ground_truth\train_NG\5_b402_seg_000039_leftImg8bit.png,2,Zwu,480,2048
4.dirt,5_b402_seg_000040_leftImg8bit.json,5_b402_seg_000040_leftImg8bit.png,4.dirt\ground_truth\train_NG\5_b402_seg_000040_leftImg8bit.png,1,Zwu,480,2048
4.dirt,5_b402_seg_000041_leftImg8bit.json,5_b402_seg_000041_leftImg8bit.png,4.dirt\ground_truth\train_NG\5_b402_seg_000041_leftImg8bit.png,3,Zwu,480,2048
4.dirt,5_b402_seg_000042_leftImg8bit.json,5_b402_seg_000042_leftImg8bit.png,4.dirt\ground_truth\train_NG\5_b402_seg_000042_leftImg8bit.png,2,Zwu,480,2048
4.dirt,5_b402_seg_000043_leftImg8bit.json,5_b402_seg_000043_leftImg8bit.png,4.dirt\ground_truth\train_NG\5_b402_seg_000043_leftImg8bit.png,1,Zwu,480,2048
4.dirt,5_b402_seg_000044_leftImg8bit.json,5_b402_seg_000044_leftImg8bit.png,4.dirt\ground_truth\train_NG\5_b402_seg_000044_leftImg8bit.png,2,Zwu,480,2048
4.dirt,5_b402_seg_000045_leftImg8bit.json,5_b402_seg_000045_leftImg8bit.png,4.dirt\ground_truth\train_NG\5_b402_seg_000045_leftImg8bit.png,1,Zwu,480,2048
4.dirt,5_b402_seg_000046_leftImg8bit.json,5_b402_seg_000046_leftImg8bit.png,4.dirt\ground_truth\train_NG\5_b402_seg_000046_leftImg8bit.png,1,Zwu,480,2048
4.dirt,5_b402_seg_000047_leftImg8bit.json,5_b402_seg_000047_leftImg8bit.png,4.dirt\ground_truth\train_NG\5_b402_seg_000047_leftImg8bit.png,6,Zwu,480,2048
4.dirt,5_b402_seg_000048_leftImg8bit.json,5_b402_seg_000048_leftImg8bit.png,4.dirt\ground_truth\train_NG\5_b402_seg_000048_leftImg8bit.png,1,Zwu,480,2048
4.dirt,5_b402_seg_000049_leftImg8bit.json,5_b402_seg_000049_leftImg8bit.png,4.dirt\ground_truth\train_NG\5_b402_seg_000049_leftImg8bit.png,1,Zwu,480,2048
4.dirt,5_b402_seg_000050_leftImg8bit.json,5_b402_seg_000050_leftImg8bit.png,4.dirt\ground_truth\train_NG\5_b402_seg_000050_leftImg8bit.png,2,Zwu,480,2048
4.dirt,5_b402_seg_000051_leftImg8bit.json,5_b402_seg_000051_leftImg8bit.png,4.dirt\ground_truth\train_NG\5_b402_seg_000051_leftImg8bit.png,1,Zwu,480,2048
4.dirt,5_b402_seg_000052_leftImg8bit.json,5_b402_seg_000052_leftImg8bit.png,4.dirt\ground_truth\train_NG\5_b402_seg_000052_leftImg8bit.png,1,Zwu,480,2048
4.dirt,5_b402_seg_000053_leftImg8bit.json,5_b402_seg_000053_leftImg8bit.png,4.dirt\ground_truth\train_NG\5_b402_seg_000053_leftImg8bit.png,2,Zwu,480,2048
4.dirt,5_b402_seg_000054_leftImg8bit.json,5_b402_seg_000054_leftImg8bit.png,4.dirt\ground_truth\train_NG\5_b402_seg_000054_leftImg8bit.png,3,Zwu,480,2048
4.dirt,5_b402_seg_000055_leftImg8bit.json,5_b402_seg_000055_leftImg8bit.png,4.dirt\ground_truth\train_NG\5_b402_seg_000055_leftImg8bit.png,1,Zwu,480,2048
4.dirt,5_b402_seg_000056_leftImg8bit.json,5_b402_seg_000056_leftImg8bit.png,4.dirt\ground_truth\train_NG\5_b402_seg_000056_leftImg8bit.png,4,Zwu,480,2048
4.dirt,5_b402_seg_000057_leftImg8bit.json,5_b402_seg_000057_leftImg8bit.png,4.dirt\ground_truth\train_NG\5_b402_seg_000057_leftImg8bit.png,2,Zwu,480,2048
4.dirt,5_b402_seg_000058_leftImg8bit.json,5_b402_seg_000058_leftImg8bit.png,4.dirt\ground_truth\train_NG\5_b402_seg_000058_leftImg8bit.png,1,Zwu,480,2048
4.dirt,5_b402_seg_000059_leftImg8bit.json,5_b402_seg_000059_leftImg8bit.png,4.dirt\ground_truth\train_NG\5_b402_seg_000059_leftImg8bit.png,1,Zwu,480,2048
4.dirt,5_b402_seg_000060_leftImg8bit.json,5_b402_seg_000060_leftImg8bit.png,4.dirt\ground_truth\train_NG\5_b402_seg_000060_leftImg8bit.png,3,Zwu,480,2048
4.dirt,5_b402_seg_000061_leftImg8bit.json,5_b402_seg_000061_leftImg8bit.png,4.dirt\ground_truth\train_NG\5_b402_seg_000061_leftImg8bit.png,1,Zwu,480,2048
4.dirt,5_b402_seg_000062_leftImg8bit.json,5_b402_seg_000062_leftImg8bit.png,4.dirt\ground_truth\train_NG\5_b402_seg_000062_leftImg8bit.png,2,Zwu,480,2048
4.dirt,5_b402_seg_000063_leftImg8bit.json,5_b402_seg_000063_leftImg8bit.png,4.dirt\ground_truth\train_NG\5_b402_seg_000063_leftImg8bit.png,5,Zwu,480,2048
4.dirt,5_b402_seg_000064_leftImg8bit.json,5_b402_seg_000064_leftImg8bit.png,4.dirt\ground_truth\train_NG\5_b402_seg_000064_leftImg8bit.png,3,Zwu,480,2048
4.dirt,5_b402_seg_000065_leftImg8bit.json,5_b402_seg_000065_leftImg8bit.png,4.dirt\ground_truth\train_NG\5_b402_seg_000065_leftImg8bit.png,1,Zwu,480,2048
4.dirt,5_b402_seg_000066_leftImg8bit.json,5_b402_seg_000066_leftImg8bit.png,4.dirt\ground_truth\train_NG\5_b402_seg_000066_leftImg8bit.png,1,Zwu,480,2048
4.dirt,5_b402_seg_000067_leftImg8bit.json,5_b402_seg_000067_leftImg8bit.png,4.dirt\ground_truth\train_NG\5_b402_seg_000067_leftImg8bit.png,1,Zwu,480,2048
4.dirt,5_b402_seg_000068_leftImg8bit.json,5_b402_seg_000068_leftImg8bit.png,4.dirt\ground_truth\train_NG\5_b402_seg_000068_leftImg8bit.png,1,Zwu,480,2048
4.dirt,5_b402_seg_000069_leftImg8bit.json,5_b402_seg_000069_leftImg8bit.png,4.dirt\ground_truth\train_NG\5_b402_seg_000069_leftImg8bit.png,1,Zwu,480,2048
4.dirt,5_b402_seg_000070_leftImg8bit.json,5_b402_seg_000070_leftImg8bit.png,4.dirt\ground_truth\train_NG\5_b402_seg_000070_leftImg8bit.png,1,Zwu,480,2048
4.dirt,5_b402_seg_000071_leftImg8bit.json,5_b402_seg_000071_leftImg8bit.png,4.dirt\ground_truth\train_NG\5_b402_seg_000071_leftImg8bit.png,4,Zwu,480,2048
4.dirt,5_b402_seg_000072_leftImg8bit.json,5_b402_seg_000072_leftImg8bit.png,4.dirt\ground_truth\train_NG\5_b402_seg_000072_leftImg8bit.png,1,Zwu,480,2048
4.dirt,5_b402_seg_000073_leftImg8bit.json,5_b402_seg_000073_leftImg8bit.png,4.dirt\ground_truth\train_NG\5_b402_seg_000073_leftImg8bit.png,2,Zwu,480,2048
4.dirt,5_b402_seg_000074_leftImg8bit.json,5_b402_seg_000074_leftImg8bit.png,4.dirt\ground_truth\train_NG\5_b402_seg_000074_leftImg8bit.png,2,Zwu,480,2048
4.dirt,5_b402_seg_000075_leftImg8bit.json,5_b402_seg_000075_leftImg8bit.png,4.dirt\ground_truth\train_NG\5_b402_seg_000075_leftImg8bit.png,2,Zwu,480,2048
4.dirt,5_b402_seg_000076_leftImg8bit.json,5_b402_seg_000076_leftImg8bit.png,4.dirt\ground_truth\train_NG\5_b402_seg_000076_leftImg8bit.png,1,Zwu,480,2048
4.dirt,5_b402_seg_000077_leftImg8bit.json,5_b402_seg_000077_leftImg8bit.png,4.dirt\ground_truth\train_NG\5_b402_seg_000077_leftImg8bit.png,1,Zwu,480,2048
4.dirt,5_b402_seg_000078_leftImg8bit.json,5_b402_seg_000078_leftImg8bit.png,4.dirt\ground_truth\train_NG\5_b402_seg_000078_leftImg8bit.png,2,Zwu,480,2048
4.dirt,5_b402_seg_000079_leftImg8bit.json,5_b402_seg_000079_leftImg8bit.png,4.dirt\ground_truth\train_NG\5_b402_seg_000079_leftImg8bit.png,1,Zwu,480,2048
4.dirt,5_b402_seg_000080_leftImg8bit.json,5_b402_seg_000080_leftImg8bit.png,4.dirt\ground_truth\train_NG\5_b402_seg_000080_leftImg8bit.png,1,Zwu,480,2048
4.dirt,5_b402_seg_000081_leftImg8bit.json,5_b402_seg_000081_leftImg8bit.png,4.dirt\ground_truth\train_NG\5_b402_seg_000081_leftImg8bit.png,1,Zwu,480,2048
4.dirt,5_b402_seg_000082_leftImg8bit.json,5_b402_seg_000082_leftImg8bit.png,4.dirt\ground_truth\train_NG\5_b402_seg_000082_leftImg8bit.png,1,Zwu,480,2048
4.dirt,5_b402_seg_000083_leftImg8bit.json,5_b402_seg_000083_leftImg8bit.png,4.dirt\ground_truth\train_NG\5_b402_seg_000083_leftImg8bit.png,2,Zwu,480,2048
4.dirt,5_b402_seg_000084_leftImg8bit.json,5_b402_seg_000084_leftImg8bit.png,4.dirt\ground_truth\train_NG\5_b402_seg_000084_leftImg8bit.png,1,Zwu,480,2048
4.dirt,5_b402_seg_000085_leftImg8bit.json,5_b402_seg_000085_leftImg8bit.png,4.dirt\ground_truth\train_NG\5_b402_seg_000085_leftImg8bit.png,1,Zwu,480,2048
4.dirt,5_b402_seg_000086_leftImg8bit.json,5_b402_seg_000086_leftImg8bit.png,4.dirt\ground_truth\train_NG\5_b402_seg_000086_leftImg8bit.png,5,Zwu,480,2048
4.dirt,5_b402_seg_000087_leftImg8bit.json,5_b402_seg_000087_leftImg8bit.png,4.dirt\ground_truth\train_NG\5_b402_seg_000087_leftImg8bit.png,1,Zwu,480,2048
4.dirt,5_b402_seg_000088_leftImg8bit.json,5_b402_seg_000088_leftImg8bit.png,4.dirt\ground_truth\train_NG\5_b402_seg_000088_leftImg8bit.png,2,Zwu,480,2048
4.dirt,5_b402_seg_000089_leftImg8bit.json,5_b402_seg_000089_leftImg8bit.png,4.dirt\ground_truth\train_NG\5_b402_seg_000089_leftImg8bit.png,2,Zwu,480,2048
4.dirt,5_b402_seg_000090_leftImg8bit.json,5_b402_seg_000090_leftImg8bit.png,4.dirt\ground_truth\train_NG\5_b402_seg_000090_leftImg8bit.png,7,Zwu,480,2048
4.dirt,5_b402_seg_000091_leftImg8bit.json,5_b402_seg_000091_leftImg8bit.png,4.dirt\ground_truth\train_NG\5_b402_seg_000091_leftImg8bit.png,1,Zwu,480,2048
4.dirt,5_b402_seg_000092_leftImg8bit.json,5_b402_seg_000092_leftImg8bit.png,4.dirt\ground_truth\train_NG\5_b402_seg_000092_leftImg8bit.png,2,Zwu,480,2048
4.dirt,5_b402_seg_000093_leftImg8bit.json,5_b402_seg_000093_leftImg8bit.png,4.dirt\ground_truth\train_NG\5_b402_seg_000093_leftImg8bit.png,1,Zwu,480,2048
4.dirt,5_b402_seg_000094_leftImg8bit.json,5_b402_seg_000094_leftImg8bit.png,4.dirt\ground_truth\train_NG\5_b402_seg_000094_leftImg8bit.png,1,Zwu,480,2048
4.dirt,5_b402_seg_000095_leftImg8bit.json,5_b402_seg_000095_leftImg8bit.png,4.dirt\ground_truth\train_NG\5_b402_seg_000095_leftImg8bit.png,2,Zwu,480,2048
4.dirt,5_b402_seg_000096_leftImg8bit.json,5_b402_seg_000096_leftImg8bit.png,4.dirt\ground_truth\train_NG\5_b402_seg_000096_leftImg8bit.png,13,Zwu,480,2048
4.dirt,5_b402_seg_000097_leftImg8bit.json,5_b402_seg_000097_leftImg8bit.png,4.dirt\ground_truth\train_NG\5_b402_seg_000097_leftImg8bit.png,1,Zwu,480,2048
4.dirt,5_b402_seg_000098_leftImg8bit.json,5_b402_seg_000098_leftImg8bit.png,4.dirt\ground_truth\train_NG\5_b402_seg_000098_leftImg8bit.png,3,Zwu,480,2048
4.dirt,5_b402_seg_000099_leftImg8bit.json,5_b402_seg_000099_leftImg8bit.png,4.dirt\ground_truth\train_NG\5_b402_seg_000099_leftImg8bit.png,1,Zwu,480,2048
4.dirt,5_b402_seg_000100_leftImg8bit.json,5_b402_seg_000100_leftImg8bit.png,4.dirt\ground_truth\train_NG\5_b402_seg_000100_leftImg8bit.png,1,Zwu,480,2048
4.dirt,5_b402_seg_000101_leftImg8bit.json,5_b402_seg_000101_leftImg8bit.png,4.dirt\ground_truth\train_NG\5_b402_seg_000101_leftImg8bit.png,2,Zwu,480,2048
4.dirt,5_b402_seg_000102_leftImg8bit.json,5_b402_seg_000102_leftImg8bit.png,4.dirt\ground_truth\train_NG\5_b402_seg_000102_leftImg8bit.png,1,Zwu,480,2048
4.dirt,5_b402_seg_000103_leftImg8bit.json,5_b402_seg_000103_leftImg8bit.png,4.dirt\ground_truth\train_NG\5_b402_seg_000103_leftImg8bit.png,1,Zwu,480,2048
4.dirt,5_b402_seg_000104_leftImg8bit.json,5_b402_seg_000104_leftImg8bit.png,4.dirt\ground_truth\train_NG\5_b402_seg_000104_leftImg8bit.png,1,Zwu,480,2048
4.dirt,5_b402_seg_000105_leftImg8bit.json,5_b402_seg_000105_leftImg8bit.png,4.dirt\ground_truth\train_NG\5_b402_seg_000105_leftImg8bit.png,1,Zwu,480,2048
4.dirt,5_b402_seg_000106_leftImg8bit.json,5_b402_seg_000106_leftImg8bit.png,4.dirt\ground_truth\train_NG\5_b402_seg_000106_leftImg8bit.png,3,Zwu,480,2048
4.dirt,5_b402_seg_000107_leftImg8bit.json,5_b402_seg_000107_leftImg8bit.png,4.dirt\ground_truth\train_NG\5_b402_seg_000107_leftImg8bit.png,1,Zwu,480,2048
4.dirt,5_b402_seg_000108_leftImg8bit.json,5_b402_seg_000108_leftImg8bit.png,4.dirt\ground_truth\train_NG\5_b402_seg_000108_leftImg8bit.png,1,Zwu,480,2048
4.dirt,5_b402_seg_000109_leftImg8bit.json,5_b402_seg_000109_leftImg8bit.png,4.dirt\ground_truth\train_NG\5_b402_seg_000109_leftImg8bit.png,1,Zwu,480,2048
4.dirt,5_b402_seg_000110_leftImg8bit.json,5_b402_seg_000110_leftImg8bit.png,4.dirt\ground_truth\train_NG\5_b402_seg_000110_leftImg8bit.png,5,Zwu,480,2048
4.dirt,5_b402_seg_000111_leftImg8bit.json,5_b402_seg_000111_leftImg8bit.png,4.dirt\ground_truth\train_NG\5_b402_seg_000111_leftImg8bit.png,2,Zwu,480,2048
4.dirt,5_b402_seg_000112_leftImg8bit.json,5_b402_seg_000112_leftImg8bit.png,4.dirt\ground_truth\train_NG\5_b402_seg_000112_leftImg8bit.png,1,Zwu,480,2048
4.dirt,5_b402_seg_000113_leftImg8bit.json,5_b402_seg_000113_leftImg8bit.png,4.dirt\ground_truth\train_NG\5_b402_seg_000113_leftImg8bit.png,6,Zwu,480,2048
4.dirt,5_b402_seg_000114_leftImg8bit.json,5_b402_seg_000114_leftImg8bit.png,4.dirt\ground_truth\train_NG\5_b402_seg_000114_leftImg8bit.png,2,Zwu,480,2048
4.dirt,5_b402_seg_000115_leftImg8bit.json,5_b402_seg_000115_leftImg8bit.png,4.dirt\ground_truth\train_NG\5_b402_seg_000115_leftImg8bit.png,2,Zwu,480,2048
4.dirt,5_b402_seg_000116_leftImg8bit.json,5_b402_seg_000116_leftImg8bit.png,4.dirt\ground_truth\train_NG\5_b402_seg_000116_leftImg8bit.png,1,Zwu,480,2048
4.dirt,5_b402_seg_000117_leftImg8bit.json,5_b402_seg_000117_leftImg8bit.png,4.dirt\ground_truth\train_NG\5_b402_seg_000117_leftImg8bit.png,1,Zwu,480,2048
4.dirt,5_b402_seg_000118_leftImg8bit.json,5_b402_seg_000118_leftImg8bit.png,4.dirt\ground_truth\train_NG\5_b402_seg_000118_leftImg8bit.png,1,Zwu,480,2048
4.dirt,5_b402_seg_000119_leftImg8bit.json,5_b402_seg_000119_leftImg8bit.png,4.dirt\ground_truth\train_NG\5_b402_seg_000119_leftImg8bit.png,1,Zwu,480,2048
4.dirt,5_b402_seg_000120_leftImg8bit.json,5_b402_seg_000120_leftImg8bit.png,4.dirt\ground_truth\train_NG\5_b402_seg_000120_leftImg8bit.png,1,Zwu,480,2048
4.dirt,5_b402_seg_000121_leftImg8bit.json,5_b402_seg_000121_leftImg8bit.png,4.dirt\ground_truth\train_NG\5_b402_seg_000121_leftImg8bit.png,2,Zwu,480,2048
4.dirt,5_b402_seg_000122_leftImg8bit.json,5_b402_seg_000122_leftImg8bit.png,4.dirt\ground_truth\train_NG\5_b402_seg_000122_leftImg8bit.png,4,Zwu,480,2048
4.dirt,5_b402_seg_000123_leftImg8bit.json,5_b402_seg_000123_leftImg8bit.png,4.dirt\ground_truth\train_NG\5_b402_seg_000123_leftImg8bit.png,1,Zwu,480,2048
4.dirt,5_b402_seg_000124_leftImg8bit.json,5_b402_seg_000124_leftImg8bit.png,4.dirt\ground_truth\train_NG\5_b402_seg_000124_leftImg8bit.png,2,Zwu,480,2048
4.dirt,5_b402_seg_000125_leftImg8bit.json,5_b402_seg_000125_leftImg8bit.png,4.dirt\ground_truth\train_NG\5_b402_seg_000125_leftImg8bit.png,1,Zwu,480,2048
4.dirt,5_b402_seg_000126_leftImg8bit.json,5_b402_seg_000126_leftImg8bit.png,4.dirt\ground_truth\train_NG\5_b402_seg_000126_leftImg8bit.png,1,Zwu,480,2048
4.dirt,5_b402_seg_000127_leftImg8bit.json,5_b402_seg_000127_leftImg8bit.png,4.dirt\ground_truth\train_NG\5_b402_seg_000127_leftImg8bit.png,2,Zwu,480,2048
4.dirt,5_b402_seg_000128_leftImg8bit.json,5_b402_seg_000128_leftImg8bit.png,4.dirt\ground_truth\train_NG\5_b402_seg_000128_leftImg8bit.png,1,Zwu,480,2048
4.dirt,5_b402_seg_000129_leftImg8bit.json,5_b402_seg_000129_leftImg8bit.png,4.dirt\ground_truth\train_NG\5_b402_seg_000129_leftImg8bit.png,1,Zwu,480,2048
4.dirt,5_b402_seg_000130_leftImg8bit.json,5_b402_seg_000130_leftImg8bit.png,4.dirt\ground_truth\train_NG\5_b402_seg_000130_leftImg8bit.png,1,Zwu,480,2048
4.dirt,5_b402_seg_000131_leftImg8bit.json,5_b402_seg_000131_leftImg8bit.png,4.dirt\ground_truth\train_NG\5_b402_seg_000131_leftImg8bit.png,1,Zwu,480,2048
4.dirt,5_b402_seg_000132_leftImg8bit.json,5_b402_seg_000132_leftImg8bit.png,4.dirt\ground_truth\train_NG\5_b402_seg_000132_leftImg8bit.png,1,Zwu,480,2048
4.dirt,5_b402_seg_000133_leftImg8bit.json,5_b402_seg_000133_leftImg8bit.png,4.dirt\ground_truth\train_NG\5_b402_seg_000133_leftImg8bit.png,2,Zwu,480,2048
4.dirt,5_b402_seg_000134_leftImg8bit.json,5_b402_seg_000134_leftImg8bit.png,4.dirt\ground_truth\train_NG\5_b402_seg_000134_leftImg8bit.png,1,Zwu,480,2048
4.dirt,5_b402_seg_000135_leftImg8bit.json,5_b402_seg_000135_leftImg8bit.png,4.dirt\ground_truth\train_NG\5_b402_seg_000135_leftImg8bit.png,6,Zwu,480,2048
